TCSC,MAV,STE,MEA,shannon_git,sample_git,power_git,energy_git,skewness,kurtosis,std_dev,rhythm
0,1.989,2912.011,2577.468,3.762,0.663,0.001263,57.052786,0.0148,2.2023,0.2147,1
0,1.899,2812.156,2443.042,3.714,0.678,0.001325,57.857055,0.1305,2.4561,0.2179,1
0,1.055,2470.229,2076.837,3.947,0.614,0.003493,87.98681,0.2668,2.5474,0.2709,1
2,0.271,1840.2,1552.237,4.113,0.603,0.001737,65.103413,0.2432,2.3599,0.2323,1
5,0.328,2226.512,1821.166,4.26,0.658,0.000644,39.050587,0.0676,2.1406,0.1811,1
13,0.24,1977.32,1621.148,4.243,0.689,0.000598,39.866225,-0.0424,1.9981,0.1835,1
20,0.118,1841.789,1546.606,4.244,0.634,0.003304,78.978698,0.1926,1.9937,0.2583,1
17,0.141,1905.763,1584.664,4.315,0.651,0.008324,122.61796,0.2677,2.279,0.3187,1
22,0.116,1751.986,1468.314,4.362,0.621,0.003443,82.923012,0.1304,2.3669,0.2643,1
10,0.119,1663.297,1420.181,4.349,0.646,0.001398,65.37486,-0.1022,2.3641,0.2348,1
0,0.349,2057.762,1683.696,4.283,0.661,0.004431,92.839989,0.0448,1.9897,0.2775,1
2,0.27,2036.676,1697.422,4.228,0.657,0.001809,63.578117,0.0383,2.1601,0.231,1
17,0.155,1872.839,1558.939,4.508,0.643,0.001327,63.308712,-0.244,2.2684,0.2298,1
17,0.149,1931.077,1610.694,4.342,0.592,0.001055,47.69722,-0.2742,2.6645,0.1997,1
17,0.085,1731.177,1460.711,4.017,0.633,0.000392,31.523629,-0.0422,2.4149,0.1643,1
13,0.141,1844.373,1549.147,4.507,0.655,0.001924,60.887697,-0.0231,2.8389,0.2256,1
4,1.146,2396.015,2054.416,4.404,0.638,0.000464,35.430306,-0.2156,2.2519,0.1701,1
2,0.963,2249.431,1940.602,4.351,0.624,0.001308,51.574933,-0.0048,2.7219,0.2079,1
0,0.85,2303.753,1969.785,4.011,0.671,0.000627,40.923562,-0.2056,2.3307,0.1847,1
0,0.988,2477.183,2063.398,3.682,0.608,0.000776,45.89388,0.0517,3.3092,0.1945,1
0,0.394,2137.361,1735.323,4.504,0.604,0.002181,72.446239,-0.4122,2.6526,0.2458,1
0,0.35,2135.089,1723.901,4.476,0.665,0.001592,63.706719,-0.3479,2.388,0.231,1
0,0.658,2323.262,1889.98,4.011,0.577,0.000946,55.128742,-0.3016,2.5146,0.2134,1
0,0.573,2249.535,1864.207,4.144,0.638,0.0016,63.913056,-0.178,2.6045,0.2312,1
6,0.317,1977.306,1636.317,4.221,0.665,0.000439,32.684623,-0.1267,2.4198,0.1659,1
2,0.472,2291.775,1875.356,4.292,0.687,0.001319,50.75871,-0.2062,2.1553,0.2061,1
20,0.147,1730.865,1457.247,4.288,0.642,0.001193,54.228325,-0.0572,2.0671,0.2129,1
14,0.097,1728.372,1456.593,4.508,0.607,0.001143,54.929089,-0.3816,2.3351,0.2148,1
17,0.101,1780.253,1493.384,4.308,0.602,0.001446,60.942817,-0.2246,2.3842,0.2255,1
27,0.089,1695.494,1429.878,4.406,0.649,0.000852,51.154614,-0.3367,2.6758,0.2069,1
34,0.066,1625.41,1389.216,4.233,0.611,0.000361,31.059106,-0.5057,3.3601,0.1608,1
24,0.086,1683.55,1420.05,4.3,0.676,0.000884,49.17828,-0.3377,2.4387,0.2023,1
19,0.091,1666.536,1414.922,4.456,0.621,0.001217,54.942139,-0.1727,2.8441,0.2145,1
18,0.098,1855.474,1559.117,4.26,0.674,0.001203,57.530429,0.0413,2.1898,0.2193,1
8,0.087,1613.555,1382.624,4.024,0.644,0.000581,38.459787,-0.1118,3.1601,0.1802,1
9,0.105,1752.799,1490.993,4.296,0.646,0.001052,52.11335,-0.0804,2.677,0.2082,1
17,0.093,1750.859,1469.145,4.146,0.698,0.000853,43.019846,-0.2004,2.5687,0.19,1
18,0.153,1915.122,1591.114,4.099,0.64,0.00046,34.513786,-0.297,2.6739,0.1704,1
14,0.095,1709.503,1444.749,4.539,0.586,0.000388,38.220259,-0.3812,2.4575,0.1785,1
0,0.357,1896.164,1548.809,4.206,0.603,0.000542,45.120994,-0.2517,3.0441,0.1937,1
0,0.862,2613.431,2191.996,3.662,0.678,0.000133,25.761406,-0.1154,2.6233,0.1451,1
0,0.969,2788.786,2402.918,3.607,0.651,0.00041,33.729415,-0.1553,2.7269,0.1676,1
0,0.753,2568.503,2127.426,4.083,0.585,0.00044,38.075212,-0.0619,2.4455,0.1782,1
0,1.172,2706.033,2316,4.022,0.634,0.000855,51.903357,-0.1314,2.3356,0.2065,1
0,0.487,2001.74,1710.104,4.069,0.626,0.000805,43.497021,0.0546,2.4994,0.1897,1
6,0.912,2099.351,1774.114,4.485,0.636,0.001411,65.641111,0.1324,2.3383,0.2328,1
0,2.751,2850.642,2523.815,5.037,0.651,0.000259,30.218728,-0.3723,2.8082,0.1484,1
0,2.917,3027.996,2770.594,5.154,0.62,0.00014,24.393077,-0.3471,2.9488,0.1333,1
0,1.563,2503.615,2109.453,4.585,0.637,0.000194,24.577146,-0.4027,2.8826,0.1399,1
2,0.532,2228.877,1889.565,4.453,0.682,0.000134,21.222903,-0.646,3.3729,0.1336,1
0,0.776,2296.42,1946.112,3.933,0.676,0.000225,27.274843,-0.8277,4.2893,0.1525,1
0,1.468,2741.976,2354.238,3.213,0.663,0.000195,24.549462,-0.0204,3.5927,0.144,1
0,2.123,3045.873,2784.026,3.329,0.626,0.000449,41.422786,-0.0562,3.5688,0.1808,1
0,1.999,2835.101,2471.834,3.25,0.696,0.00013,22.998202,-0.5991,2.8647,0.1322,1
0,1.136,2509.969,2111.873,3.776,0.614,0.000297,32.915923,-0.5506,2.8125,0.1634,1
0,0.306,1963.812,1668.833,4.045,0.647,0.000214,27.992986,-0.6191,3.0843,0.1527,1
1,0.283,2191.91,1768.397,3.953,0.695,0.00006,16.159298,-0.1334,2.9768,0.1173,1
14,0.17,2023.454,1687.532,4.15,0.645,0.000521,36.567636,-0.2084,3.1641,0.1753,1
12,0.08,1764.492,1496.074,4.289,0.618,0.00027,31.045719,-0.3762,2.3138,0.1626,1
0,0.101,1752.364,1449.189,3.816,0.703,0.00007,15.681831,-0.37,3.2484,0.1159,1
3,0.086,1706.744,1429.825,3.938,0.652,0.000084,18.787685,-0.1905,3.1417,0.1265,1
0,0.153,1803.963,1488.854,3.997,0.694,0.00018,25.3191,-0.2356,2.6298,0.1479,1
0,0.424,2435.701,2006.905,3.693,0.647,0.00011,17.702921,-0.4207,3.4532,0.1226,1
0,0.313,2213.489,1819.299,3.66,0.636,0.000113,19.946224,0.1214,2.6616,0.133,1
4,0.111,1810.17,1516.125,3.951,0.703,0.000054,14.230491,0.2221,2.5726,0.1105,1
17,0.152,2053.792,1681.343,4.043,0.629,0.000129,22.044273,0.0106,2.4708,0.1352,1
13,0.075,1588.403,1366.2,4.195,0.652,0.000215,28.907038,-0.0798,3.2685,0.1567,1
7,0.113,1720.661,1474.763,4.071,0.637,0.00019,24.686473,-0.6774,3.4561,0.1443,1
2,1.166,2406.095,2064.776,4.63,0.63,0.000159,21.943163,-0.2351,2.6293,0.1339,1
2,0.993,2223.228,1888.527,4.339,0.676,0.000045,15.15875,-0.2208,2.8581,0.1142,1
0,0.798,2277.427,1935.143,3.449,0.69,0.000035,13.132608,-0.4792,2.842,0.1039,1
0,0.95,2537.751,2149.653,3.224,0.712,0.000027,11.502442,-0.3499,2.729,0.102,1
0,0.36,2218.282,1800.586,3.718,0.68,0.000098,18.441802,-0.1781,2.7666,0.1262,1
0,0.295,2254.807,1807.411,3.577,0.742,0.000043,12.941223,0.0762,2.4818,0.1049,1
0,0.59,2296.454,1869.971,4.419,0.582,0.000523,44.130014,-0.7166,2.9103,0.1923,1
0,0.539,2363.892,1987.924,3.717,0.697,0.000061,15.804847,-0.3376,2.6495,0.1159,1
6,0.313,1977.893,1656.822,4.157,0.641,0.000044,15.797477,-0.0865,3.2317,0.1157,1
0,0.462,2521.625,2116.764,3.978,0.635,0.000087,18.092248,-0.7266,3.3042,0.1279,1
20,0.126,1933.9,1624.265,4.007,0.673,0.000044,13.13773,-0.8569,3.4907,0.1058,1
7,0.058,1638.832,1400.945,3.696,0.703,0.000038,10.556046,-0.5461,3.1968,0.0956,1
4,0.062,1591.22,1380.023,4.097,0.605,0.000137,19.554553,-0.8819,4.2835,0.1301,1
26,0.043,1519.56,1336.558,3.556,0.696,0.000032,11.047316,-0.6308,4.3328,0.1002,1
18,0.047,1573.468,1364.554,3.837,0.749,0.000039,12.694294,-0.4519,3.6581,0.1072,1
28,0.041,1591.322,1367.746,3.747,0.69,0.000015,9.437481,-0.1468,3.492,0.0905,1
9,0.062,1619.722,1385.519,3.886,0.703,0.000042,12.919768,-0.4961,3.052,0.1067,1
1,0.062,1590.478,1380.278,3.826,0.705,0.000043,13.846329,-0.9289,4.1461,0.1088,1
22,0.051,1724.677,1469.691,4.024,0.67,0.000038,13.209754,-0.4417,2.6901,0.1064,1
12,0.068,1746.818,1463.085,3.845,0.658,0.000062,14.597371,-0.0192,2.799,0.115,1
20,0.078,1789.382,1478.403,3.613,0.662,0.000036,12.664806,0.1168,2.2466,0.1085,1
4,0.176,2119.896,1703.029,3.777,0.735,0.000018,8.355377,-0.4243,3.7878,0.0882,1
24,0.102,1911.882,1582.221,3.913,0.719,0.000026,11.082422,-0.755,4.0929,0.0985,1
0,0.33,2065.199,1692.925,3.452,0.735,0.000019,9.699248,-0.1252,2.8472,0.0964,1
0,0.829,2722.203,2338.4,3.634,0.593,0.000318,34.081517,0.4006,2.4747,0.1722,1
0,0.943,2854.832,2505.015,3.086,0.563,0.000322,31.494431,0.7745,2.811,0.1625,1
0,0.722,2802.784,2432.775,3.305,0.653,0.000089,19.0105,0.872,3.7203,0.128,1
0,1.179,2897.036,2578.438,3.082,0.679,0.00005,16.294367,0.7679,3.917,0.1161,1
0,0.481,1927.338,1629.748,3.477,0.665,0.000042,14.799293,0.447,3.1931,0.1175,1
7,0.898,2071.114,1736.143,4.162,0.712,0.000019,9.304973,0.1471,3.7782,0.0921,1
0,2.812,2878.814,2564.251,5.059,0.69,0.00012,22.156592,-0.3993,4.2702,0.1263,1
0,2.967,2999.369,2723.253,5.022,0.711,0.000052,13.685585,-0.316,2.7513,0.0942,1
0,1.613,2498.869,2098.819,4.607,0.739,0.00002,8.481326,-0.8932,4.8041,0.0796,1
6,0.534,2150.643,1800.419,3.827,0.727,0.000009,7.178469,-0.0758,2.963,0.0812,1
0,0.786,2393.508,2068.49,3.325,0.741,0.000025,9.695634,-0.1807,2.5552,0.0928,1
0,1.469,2892.37,2560.113,2.797,0.803,0.000017,8.672327,-0.2497,2.7623,0.0868,1
0,2.075,3025.147,2744.342,2.385,0.747,0.00002,9.91093,-0.9352,4.4207,0.0826,1
0,1.946,2936.707,2627.378,2.332,0.739,0.000019,9.516594,0.0845,2.8523,0.0823,1
0,1.093,2486.273,2078.433,2.6,0.774,0.00001,6.525688,0.5594,4.0751,0.0729,1
5,0.268,1966.553,1687.783,3.404,0.756,0.000022,8.492683,-0.0313,2.5715,0.0856,1
3,0.326,2432.978,2040.921,3.617,0.801,0.000004,5.85365,-0.0933,4.0295,0.073,1
2,0.286,2353.845,1962.501,3.789,0.666,0.000044,12.501949,0.4707,3.8736,0.1057,1
12,0.081,1675.347,1445.157,3.804,0.634,0.000042,13.778034,0.3425,3.2691,0.1123,1
28,0.064,1638.719,1399.214,3.73,0.685,0.000058,17.104869,0.612,3.2438,0.1235,1
19,0.064,1705.466,1430.762,3.508,0.671,0.000073,14.245333,0.3809,2.2667,0.1111,1
8,0.073,1806.8,1518.737,3.276,0.711,0.000019,7.622489,0.3838,2.8841,0.0823,1
0,0.334,2457.307,2056.924,3.148,0.765,0.000014,6.203628,0.076,3.5704,0.0731,1
0,0.274,2224.077,1835.866,3.274,0.74,0.000008,5.891498,0.2005,2.8284,0.0714,1
6,0.132,2053.584,1692.359,3.525,0.87,0.000006,4.5156,-0.0586,3.3171,0.0641,1
12,0.138,2058.758,1655.637,3.343,0.779,0.000009,5.454338,-0.1122,4.3186,0.0687,1
15,0.08,1777.655,1470.284,3.741,0.609,0.000057,18.039568,0.9795,3.4973,0.1321,0
9,0.1,1711.411,1432.165,3.297,0.522,0.0002,23.902043,1.4208,4.2085,0.1503,0
1,1.132,2268.179,1896.75,3.806,0.567,0.000217,26.165123,1.335,3.7227,0.163,0
3,0.965,2239.04,1919.694,3.715,0.623,0.000065,14.686609,1.9902,7.9349,0.1219,0
0,0.817,2405.527,2104.097,2.839,0.609,0.000065,19.256311,1.5111,4.2207,0.1508,0
0,0.985,2547.802,2152.345,3.025,0.498,0.000352,31.909241,1.2113,3.6334,0.1698,0
0,0.373,2373.693,1998.082,3.202,0.537,0.000365,37.820179,1.3447,3.7093,0.1905,0
0,0.35,2398.823,1983.134,2.964,0.522,0.000265,25.077794,1.1231,3.3307,0.1559,0
0,0.624,2659.177,2303.88,3.054,0.545,0.000148,21.999211,1.2924,3.8957,0.1429,0
0,0.599,2423.301,2071.932,2.741,0.605,0.000029,11.988552,2.106,6.7587,0.1209,0
3,0.295,1939.397,1650.298,3.595,0.592,0.00008,17.832459,1.3623,4.4107,0.1338,0
0,0.47,2381.763,1928.629,3.655,0.578,0.000053,14.791553,1.4023,5.1015,0.1215,0
5,0.144,1688.375,1441.649,3.513,0.589,0.000087,17.393922,1.7525,5.8273,0.1352,0
5,0.066,1624.635,1382.21,3.238,0.619,0.000039,12.566328,1.9165,6.2717,0.1183,0
7,0.105,1911.075,1574.104,3.093,0.524,0.000125,18.206813,1.751,5.3613,0.1387,0
5,0.108,1815.876,1504.366,3.664,0.534,0.000196,22.790568,1.4389,4.5253,0.149,0
4,0.085,1959.313,1580.732,3.162,0.598,0.000096,16.718964,1.9111,5.8774,0.1327,0
7,0.096,1794.41,1497.393,3.349,0.553,0.000098,18.124041,1.3263,4.3789,0.1313,0
4,0.077,1706.159,1446.014,3.211,0.644,0.000044,10.41424,2.1764,7.7672,0.1039,0
3,0.106,1885.964,1567.003,3.503,0.574,0.000106,15.432797,1.8879,5.9687,0.1271,0
4,0.105,2045.864,1668.715,3.381,0.618,0.000058,14.510909,1.8328,5.2203,0.134,0
3,0.118,2285.723,1880.613,3.227,0.57,0.000074,13.652042,2.1218,7.1849,0.1213,0
12,0.082,1683.955,1434.402,3.511,0.52,0.000216,23.414867,1.7129,5.2974,0.1476,0
33,0.169,1790.8,1502.033,3.429,0.55,0.000168,22.056714,1.7438,4.9817,0.1604,0
20,0.088,1703.321,1435.635,3.282,0.529,0.000161,20.665653,1.8117,5.5354,0.1424,0
0,0.366,2239.586,1896.181,3.185,0.57,0.000149,19.770089,1.6584,5.2261,0.1355,0
0,0.819,2642.314,2242.653,2.99,0.564,0.00016,20.580691,1.6495,4.9655,0.1541,0
0,0.942,2910.707,2597.097,3.074,0.61,0.000161,21.051579,1.6202,5.0764,0.1482,0
0,0.71,2603.258,2172.302,2.612,0.535,0.000139,20.140674,1.433,4.1829,0.1403,0
0,1.145,2802.838,2455.814,2.932,0.585,0.000137,19.516846,1.8863,5.8434,0.1413,0
0,0.507,2007.612,1718.847,2.952,0.554,0.000127,17.130605,1.6344,5.2776,0.1282,0
2,0.844,2064.487,1730.943,4.036,0.612,0.000092,15.464048,1.6686,5.7752,0.1212,0
0,2.699,2882.797,2575.791,4.504,0.569,0.00025,23.178843,1.7045,5.3211,0.1424,0
0,2.989,2925.851,2606.825,5.076,0.577,0.00014,20.533703,1.5382,5.0791,0.1257,0
0,1.671,2534.168,2155.449,4.308,0.629,0.000042,11.599279,1.9087,6.4761,0.104,0
3,0.603,2086.97,1695.226,3.941,0.605,0.000033,15.071765,1.5934,5.2813,0.1196,0
0,0.727,2379.906,2072.976,1.719,1.046,0,1.898342,-0.9397,4.8311,0.0336,0
0,1.435,2856.106,2525.727,2.044,0.606,0.00007,14.984831,1.956,7.3691,0.1129,0
0,2.086,3020.74,2749.423,2.103,0.665,0.000037,12.183023,2.1591,7.7961,0.1073,0
0,1.99,3007.303,2735.672,2.735,0.457,0.000362,32.126302,1.3254,3.807,0.1645,0
0,1.144,2522.487,2137.131,2.857,0.537,0.000136,19.920818,1.759,5.4029,0.14,0
0,0.333,2078.941,1780.447,2.915,0.52,0.000125,18.157759,1.5112,5.0693,0.1288,0
1,0.277,1991.617,1627.663,3.636,0.592,0.000041,13.165537,1.9971,6.2623,0.1214,0
5,0.224,1992.389,1630.892,3.302,0.626,0.000045,11.31622,2.0854,7.0302,0.1151,0
10,0.065,1567.109,1385.069,3.174,0.595,0.0001,15.87815,1.7832,5.2147,0.137,0
2,0.062,1751.058,1470.784,3.117,0.653,0.000034,9.240634,1.7484,6.8514,0.095,0
5,0.052,1572.081,1381.609,3.14,0.561,0.000092,14.594562,1.3417,4.4072,0.1144,0
5,0.095,1776.92,1463.121,3.312,0.661,0.000024,8.703365,2.1089,7.7383,0.0937,0
0,0.354,2379.996,1986.112,2.807,0.666,0.000021,7.978222,2.878,13.5845,0.0946,0
0,0.31,2284.549,1917.064,3.098,0.624,0.000053,12.723686,1.4783,4.821,0.1101,0
22,0.097,1666.624,1418.239,3.086,0.73,0.000011,5.24184,2.7647,13.4132,0.0712,0
20,0.161,1819.023,1506.995,3.53,0.584,0.000061,14.276719,1.7276,5.1816,0.1223,0
13,0.055,1600.362,1383.129,3.032,0.727,0.000011,6.01688,2.9253,14.2772,0.0808,0
9,0.1,1897.21,1571.995,2.995,0.734,0.000014,6.319055,3.1645,15.5369,0.0824,0
3,1.067,2305.983,1953.44,3.943,0.599,0.000122,17.350456,1.5854,4.8854,0.1275,0
1,1.056,2455.174,2167.106,3.989,1.389,0,1.341455,0.0512,3.2746,0.029,0
0,0.761,2381.887,2117.672,2.261,0.767,0.00001,5.173441,2.5161,11.6784,0.0743,0
0,1.013,2762.618,2426.777,1.129,1.386,0,1.01546,-0.1382,3.3729,0.0257,0
0,0.426,2239.722,1814.555,2.917,0.581,0.000078,13.060753,1.737,5.4032,0.115,0
0,0.362,2630.947,2207.501,1.834,1.554,0,0.533902,-0.0881,3.2274,0.0239,0
0,0.623,2516.152,2116.404,3.152,0.621,0.000055,11.521451,2.1114,7.2667,0.1081,0
0,0.609,2548.534,2204.931,2.609,0.705,0.000026,8.685767,2.0925,7.2769,0.0961,0
2,0.269,2172.77,1869.266,3.176,0.771,0.000006,4.137769,2.596,12.4114,0.0678,0
0,0.46,2768.738,2413.16,3.137,1.44,0,0.55931,0.041,2.8911,0.0241,0
19,0.131,1985.463,1673.953,2.976,0.683,0.000016,7.156879,1.6867,9.6443,0.083,0
2,0.077,1827.41,1489.685,2.844,0.746,0.000001,4.630316,1.7862,10.1762,0.0634,0
0,0.116,2627.01,2201.542,2.142,1.677,0,0.317082,0.0256,2.7819,0.0204,0
1,0.065,1867.167,1498.695,2.422,0.99,0,1.859251,4.1467,31.3935,0.0425,0
3,0.094,2229.687,1815.58,2.941,0.732,0.000006,5.343493,1.8526,7.6233,0.082,0
0,0.065,2254.463,1812.617,2.528,1.314,0,0.570436,0.2067,2.9754,0.0252,0
0,0.082,2369.226,1926.383,2.244,1.593,0,0.483495,-0.0157,2.8956,0.0236,0
0,0.086,2395.726,1956.611,2.288,1.504,0,0.41484,0.3379,2.9896,0.0226,0
0,0.083,2329.803,1887.202,2.257,1.527,0,0.403682,0.2416,3.2343,0.0229,0
0,0.1,2403.807,1957.595,1.904,1.626,0,0.28464,0.1127,2.831,0.0207,0
16,0.033,1776.321,1512.044,2.406,1.381,0,0.466349,0.3612,2.9383,0.0237,0
24,0.153,1888.723,1532.017,3.18,0.68,0.000009,5.844777,1.2315,7.1716,0.0751,0
1,0.055,1545.509,1378.318,3.057,0.787,0.000003,3.832523,0.1969,5.6721,0.0616,0
0,0.294,2155.42,1798.55,2.04,1.502,0,0.522413,0.208,2.5887,0.0242,0
0,0.783,2789.431,2432.503,1.094,1.535,0,0.766931,0.3034,3.2945,0.0227,0
0,0.92,3059.925,2801.463,2.381,0.667,0.000034,8.974866,1.0215,5.1172,0.0886,0
0,0.72,2698.46,2287.968,1.402,1.385,0,0.957441,-0.3144,3.4525,0.0328,0
0,1.149,2923.508,2644.959,0.826,1.53,0,0.970263,0.4781,3.2244,0.0225,0
0,0.565,2091.76,1793.922,1.444,1.427,0,0.737989,0.2423,2.9552,0.0237,0
2,0.738,2044.212,1732.551,3.619,1.404,0,0.888484,0.2966,2.9164,0.0226,0
0,2.611,2823.469,2504.688,4.409,1.416,0.000007,3.733341,-0.1602,3.2605,0.0231,0
0,2.983,3132.016,2933.947,4.796,0.916,0.000013,6.017748,1.0489,8.8007,0.0462,0
0,1.701,2401.628,1982.669,4.355,0.585,0.000054,14.326702,0.9221,3.1845,0.1066,0
3,0.595,2335.936,1980.308,3.636,0.845,0.000005,3.435498,2.6651,12.5893,0.0598,0
0,0.672,2306.998,2020.177,1.498,1.406,0,0.695165,0.4501,3.2224,0.024,0
0,1.402,2829.617,2470.728,0.446,1.572,0.000001,1.457869,0.0046,2.7253,0.0243,0
0,2.054,3058.579,2807.468,0.507,1.426,0.000003,2.809751,0.5301,3.5055,0.0278,0
0,2.073,3105.062,2884.11,0.244,1.453,0.000003,2.477691,0.2817,3.7293,0.0239,0
0,1.26,2592.885,2203.417,0.44,1.488,0,1.283826,0.0303,3.2653,0.022,0
0,0.383,2083.516,1747.268,1.558,1.608,0,0.414298,0.1169,3.0712,0.0205,0
6,0.227,2335.301,2024.202,2.728,1.439,0,0.415818,0.0933,2.6554,0.0219,0
9,0.187,2140.052,1784.391,2.625,1.606,0,0.324022,0.5845,3.8578,0.0207,0
51,0.015,1594.044,1369.083,2.497,1.382,0,0.510475,0.1422,2.7319,0.0245,0
2,0.081,1851.749,1538.586,3.058,0.65,0.000026,7.806582,1.0921,3.9627,0.0883,0
7,0.103,2099.985,1740.794,3.226,0.681,0.000014,6.770265,0.6537,3.4964,0.0778,0
0,0.192,2464.042,2039.027,2.153,1.389,0,0.488916,0.217,3.048,0.0236,0
0,0.42,2574.817,2181.62,2.078,1.023,0.000001,1.786272,1.6941,8.7078,0.0455,0
0,0.399,2609.126,2237.396,1.965,1.454,0,0.637986,0.1871,2.81,0.0252,0
6,0.094,2044.668,1681.764,2.375,1.505,0,0.462581,0.495,4.9196,0.0232,0
19,0.102,2148.429,1749.874,2.609,1.561,0,0.367861,0.1676,2.7024,0.0216,0
26,0.034,1806.564,1493.331,2.424,1.49,0,0.409619,0.1955,2.9922,0.0225,0
9,0.075,2130.519,1743.692,2.286,1.701,0,0.255181,-0.0447,2.8285,0.0193,0
1,0.951,2269.22,1951.882,3.834,1.449,0,0.974436,0.0975,3.0327,0.0251,0
5,1.108,2483.231,2180.241,3.798,1.466,0,0.930502,0.064,2.8656,0.0215,0
0,0.732,2294.885,2037.428,2.545,0.838,0.000004,3.277827,0.1556,3.5923,0.0545,0
0,1.113,2839.548,2529.03,0.407,1.694,0,0.837059,-0.0668,2.7355,0.0197,0
0,0.509,2506.088,2086.714,1.367,1.699,0,0.475354,0.0575,2.7199,0.0236,0
0,0.352,2547.363,2116.978,2.506,0.781,0.000003,3.789828,1.0189,5.2189,0.0635,0
0,0.627,2630.048,2238.194,1.454,1.063,0,1.390817,0.7695,6.2745,0.0358,0
0,0.7,2774.279,2468.325,0.983,1.642,0,0.540552,0.2226,3.0271,0.0204,0
3,0.337,2579.656,2168.588,4.199,0.678,0.00002,11.149405,-2.5389,10.4979,0.1008,0
0,0.414,2821.353,2459.329,4.171,0.71,0.000025,10.788841,-2.5923,10.3905,0.0978,0
9,0.231,1872.919,1537.465,4.021,0.657,0.000031,13.774334,-2.6044,10.2772,0.113,0
0,0.774,2421.102,1997.457,3.323,0.63,0.000031,15.128448,-2.4615,9.3989,0.1128,0
0,0.83,2488.922,2023.813,3.157,0.634,0.000045,14.392103,-2.5257,10.1803,0.1118,0
0,1.122,2534.083,2091.33,3.094,0.648,0.000043,14.283652,-2.2728,8.9589,0.11,0
0,1.67,2854.802,2488.907,2.629,0.632,0.000028,13.78214,-2.4655,9.9862,0.1058,0
0,1.529,2681.99,2278.899,2.653,0.587,0.000025,15.019328,-2.4613,9.2292,0.11,0
0,0.583,2081.365,1745.107,3.489,0.646,0.000036,14.985177,-2.5787,10.2372,0.1144,0
7,0.529,2421.381,2148.287,4.316,0.613,0.000042,15.40024,-2.5598,10.1721,0.1164,0
0,0.825,2854.601,2506.329,4.616,0.637,0.000036,13.893294,-2.701,11.0736,0.1098,0
0,1.144,3020.933,2741.716,4.627,0.609,0.000045,15.190193,-2.6002,10.4425,0.114,0
0,1.038,2893.253,2547.162,4.628,0.619,0.000036,13.356563,-2.558,10.228,0.1067,0
0,0.681,2564.487,2166.462,4.485,0.598,0.000044,15.079894,-2.6947,10.8807,0.1145,0
10,0.251,2143.521,1773.132,4.096,0.629,0.000036,14.185927,-2.6009,10.3435,0.112,0
36,0.054,1562.111,1356.938,3.993,0.618,0.000038,15.195684,-2.6133,10.3512,0.1158,0
14,0.18,1999.027,1698.946,4.04,0.575,0.000033,16.274308,-2.4825,9.3557,0.1203,0
17,0.116,1805.187,1537.387,4.027,0.607,0.000038,15.356378,-2.6049,10.5173,0.1166,0
0,0.098,1635.082,1393.062,3.954,0.639,0.000054,16.113038,-2.563,10.3565,0.1195,0
0,0.111,1676.705,1404.415,3.931,0.595,0.000053,15.305227,-2.5195,10.0475,0.1162,0
0,0.085,1609.979,1384.108,3.895,0.616,0.000047,15.509474,-2.4084,9.5272,0.117,0
0,0.14,1742.145,1429.834,3.81,0.653,0.000036,14.75143,-2.4936,9.8388,0.1162,0
0,0.158,1788.778,1465.743,3.846,0.591,0.00003,15.433708,-2.4782,9.5435,0.1144,0
0,0.183,1924.813,1544.228,3.723,0.641,0.000034,13.665429,-2.5484,9.9943,0.1099,0
0,0.143,1756.781,1436.845,3.747,0.618,0.000048,15.036119,-2.5403,10.4236,0.1155,0
0,0.163,1794.679,1462.919,4.051,0.591,0.000072,18.674591,-2.5017,10.0165,0.128,0
0,0.151,1733.965,1440.38,3.859,0.609,0.000052,20.037752,-2.3712,9.0265,0.1328,0
0,0.123,1641.769,1384.151,3.992,0.59,0.000059,17.978342,-2.4768,9.8461,0.1259,0
0,0.116,1681.546,1407.643,3.865,0.599,0.000065,17.325389,-2.4209,9.6931,0.1237,0
0,0.157,1733.667,1435.541,3.908,0.603,0.000067,17.379063,-2.5185,10.1892,0.1241,0
0,0.18,1813.003,1472.259,3.946,0.647,0.000048,16.190949,-2.5207,10.191,0.1191,0
0,0.143,1708.099,1427.668,3.709,0.58,0.000037,16.660013,-2.3616,9.0523,0.1215,0
3,0.103,1479.834,1311.031,4.408,0.529,0.000321,37.664644,-2.221,11.3581,0.1815,0
0,0.12,1519.495,1320.746,4.008,0.554,0.00006,21.102216,-3.0829,16.3651,0.1368,0
0,0.146,1695.116,1414.873,3.9,0.641,0.000053,15.581454,-2.5376,10.1822,0.1175,0
16,0.119,1624.236,1381.033,3.806,0.573,0.000044,18.308247,-2.4866,9.5711,0.1278,0
24,0.1,1769.786,1522.32,4.107,0.577,0.000041,15.586692,-2.6139,10.4854,0.1173,0
7,0.221,2386.285,1953.576,4.303,0.59,0.000059,16.365838,-2.5827,10.4138,0.1205,0
6,0.241,2260.093,1874.397,4.311,0.593,0.000055,17.219997,-2.5387,10.2459,0.1233,0
9,0.064,1565.633,1370.465,4.014,0.623,0.000036,16.277386,-2.4422,9.4847,0.1201,0
10,0.098,1582.758,1368.402,3.862,0.569,0.000039,15.369045,-2.5417,10.2335,0.1163,0
0,0.343,1926.384,1568.856,3.869,0.615,0.000059,17.679117,-2.5775,10.3852,0.1246,0
