TCSC,MAV,STE,MEA,Shannon_ent,sample_ent,band_power,segment_energy,skewness,kurtosis,std_dev,rhythm
36,0.471,1648.745,1390.254,5.382,0.432,0.055063,357.056485,-0.294,2.4804,0.5662,1
23,0.479,1616.561,1377.449,4.965,0.462,0.052535,389.967675,-0.2453,2.7034,0.5948,1
23,0.496,1622.337,1383.873,4.507,0.457,0.05007,418.566984,0.248,3.0348,0.6171,1
19,0.483,1622.542,1381.823,4.362,0.539,0.054981,391.804184,0.1402,2.8952,0.598,1
19,0.437,1597.2,1368.361,4.682,0.469,0.024375,305.505251,0.1068,2.9546,0.5499,1
17,0.418,1550.895,1346.134,4.622,0.465,0.013367,288.896306,0.2205,3.4666,0.5413,1
13,0.516,1557.494,1351.348,4.408,0.454,0.030216,399.280119,0.2207,3.6808,0.6703,1
17,0.392,1518.113,1331.516,4.565,0.446,0.015553,269.382013,0.5612,4.5748,0.5133,1
15,0.506,1585.681,1365.359,4.538,0.488,0.010643,247.097468,0.1741,3.2597,0.6484,1
25,0.35,1590.07,1379.033,4.678,0.448,0.007102,212.576476,0.297,3.9668,0.4626,1
25,0.369,1593.872,1374.433,4.7,0.454,0.007749,212.758241,0.3396,3.5882,0.4773,1
18,0.388,1522.748,1334.431,4.446,0.51,0.014957,254.223644,0.2172,4.5006,0.5099,1
18,0.401,1545.967,1344.678,4.361,0.45,0.018826,284.525235,0.4993,4.1377,0.5161,1
17,0.411,1540.418,1342.581,4.5,0.43,0.016789,297.778765,0.3446,4.1641,0.5332,1
18,0.446,1570.114,1351.874,4.338,0.434,0.029657,337.506787,0.2047,3.4277,0.5558,1
16,0.407,1520.12,1324.356,4.296,0.446,0.023528,276.719012,0.3565,3.7461,0.5058,1
21,0.408,1633.342,1384.362,4.427,0.48,0.015971,266.189225,0.0669,2.8466,0.4947,1
17,0.467,1517.834,1325.651,4.131,0.444,0.039737,373.34081,0.585,4.1479,0.5891,1
18,0.438,1614.813,1365.184,4.219,0.463,0.030811,296.387649,0.1193,2.5108,0.5149,1
20,0.448,1567.534,1347.595,4.164,0.492,0.02822,334.941483,0.5912,3.5064,0.5475,1
16,0.361,1505.213,1326.18,4.111,0.464,0.008755,235.879451,1.1133,5.3603,0.4738,1
10,0.417,1467.916,1304.928,4.017,0.433,0.022867,317.463307,1.1401,5.913,0.5399,1
19,0.479,1545.539,1334.703,4.115,0.434,0.043315,367.851196,0.5557,3.6087,0.582,1
19,0.521,1546.161,1336.581,4.249,0.452,0.064616,454.213857,0.6207,3.8295,0.6359,1
20,0.455,1535.944,1334.08,4.152,0.433,0.026093,338.224788,0.7046,4.3301,0.5641,1
12,0.468,1518.299,1335.443,3.981,0.459,0.033965,427.694849,0.8719,5.1557,0.6244,1
20,0.454,1549.37,1342.869,4.151,0.471,0.024646,346.621125,0.6553,4.2405,0.5678,1
17,0.426,1511.597,1323.506,4.04,0.454,0.01822,309.611399,0.7694,4.6066,0.5393,1
15,0.494,1531.896,1338.776,4.091,0.481,0.043444,445.270202,0.4074,4.4435,0.6445,1
11,0.417,1503.476,1326.452,3.859,0.5,0.018764,343.781286,1.2423,5.6826,0.551,1
15,0.374,1567.224,1347.966,4.416,0.489,0.008161,175.397901,0.2971,2.997,0.4644,1
9,0.364,1484.495,1321.708,4.242,0.471,0.007877,266.340099,0.5535,5.4126,0.5108,1
16,0.353,1528.159,1344.348,3.902,0.533,0.009023,232.81655,0.772,5.1356,0.4798,1
17,0.413,1572.944,1352.33,4.155,0.44,0.018175,274.077399,0.4828,3.6434,0.5071,1
21,0.497,1588.708,1360.987,4.76,0.519,0.033278,401.985208,-0.0425,3.1736,0.6143,1
19,0.403,1588.884,1355.79,4.415,0.488,0.018062,259.584759,0.1598,2.7898,0.4873,1
19,0.432,1566.043,1342.963,4.184,0.419,0.025934,291.093654,0.4064,3.1952,0.5175,1
14,0.405,1527.442,1334.571,4.23,0.499,0.02181,294.190415,0.36,4.3296,0.5232,1
18,0.319,1521.719,1323.457,4.44,0.488,0.004615,161.173372,-0.0785,3.5013,0.3928,1
5,0.425,1455.908,1308.758,4.514,0.406,0.017237,273.840244,0.7187,6.0639,0.6107,1
21,0.354,1566.884,1353.748,4.652,0.544,0.010544,223.310532,0.0737,3.2968,0.4542,1
21,0.516,1532.537,1334.625,4.931,0.573,0.06543,478.623691,-0.4024,3.7097,0.6602,1
17,0.365,1546.862,1350.571,4.22,0.55,0.020991,251.155115,0.2705,4.3939,0.4843,1
21,0.355,1486.86,1312.912,4.568,0.532,0.012373,221.047872,-0.4231,4.2894,0.4619,1
24,0.403,1521.444,1327.053,5.079,0.59,0.021788,275.365083,-0.5417,3.7782,0.5098,1
22,0.319,1535.695,1340.032,4.561,0.551,0.007762,175.118781,-0.1564,3.7793,0.4195,1
18,0.376,1495.949,1317.382,5.008,0.515,0.016287,250.647476,-0.7487,4.1945,0.4878,1
16,0.299,1441.837,1296.106,4.814,0.521,0.003155,160.315541,-0.4754,5.7074,0.4045,1
17,0.369,1554.538,1346.669,4.623,0.592,0.010977,225.669852,0.1637,3.5066,0.4709,1
23,0.411,1577.158,1355.307,4.653,0.597,0.024199,272.215362,0.1801,3.2839,0.5103,1
17,0.392,1576.98,1367.926,4.329,0.565,0.01929,273.379287,0.2166,3.883,0.5173,1
19,0.314,1528.269,1339.748,4.404,0.554,0.004487,171.515649,0.4663,4.4556,0.4191,1
22,0.347,1540.117,1340.395,4.681,0.532,0.010558,209.690257,-0.1975,3.7463,0.4486,1
16,0.359,1591.607,1365.442,4.328,0.581,0.005175,163.475436,0.2002,3.0011,0.4527,1
20,0.446,1644.812,1411.137,4.448,0.51,0.033078,353.077959,0.1486,3.312,0.5788,1
13,0.374,1471.464,1308.281,5.177,0.482,0.01471,264.720369,-0.5561,4.6854,0.5002,1
11,0.304,1428.335,1291.224,4.301,0.531,0.006908,175.195952,-0.2992,6.8068,0.4149,1
23,0.408,1614.137,1375.167,4.631,0.552,0.015176,268.85425,-0.0365,3.0652,0.4999,1
23,0.355,1577.12,1363.336,4.386,0.579,0.009226,221.773472,0.1082,3.4758,0.4614,1
20,0.338,1575.722,1371.035,4.66,0.535,0.01247,219.502002,0.019,4.0387,0.4536,1
21,0.329,1574.279,1364.165,4.743,0.566,0.00697,191.46284,0.0602,3.862,0.4292,1
20,0.328,1559.348,1350.678,4.624,0.559,0.005183,180.275859,0.0582,3.684,0.4202,1
16,0.331,1518.56,1327.235,4.588,0.507,0.006551,183.480933,-0.0987,3.8362,0.4249,1
15,0.327,1532.464,1344.045,4.607,0.52,0.009066,208.876412,-0.1848,4.2529,0.4436,1
17,0.541,1621.852,1403.246,4.051,0.426,0.058263,570.51079,0.5858,3.9473,0.7182,1
9,0.608,1559.457,1349.095,2.898,0.373,0.103233,641.438531,0.812,3.6306,0.7705,1
9,0.714,1620.153,1389.795,3.103,0.402,0.167192,957.494736,0.705,3.172,0.9187,1
11,0.678,1799.772,1510.617,2.925,0.423,0.179336,796.991209,0.6803,2.5529,0.8197,1
11,0.552,1668.364,1416.517,3.519,0.462,0.087162,539.20478,0.4958,2.7141,0.6959,1
26,0.349,1592.576,1373.394,4.704,0.581,0.007257,210.594919,-0.0716,3.643,0.4502,1
24,0.266,1544.543,1342.285,4.529,0.572,0.00199,119.767736,-0.2286,3.4354,0.3449,1
10,0.664,1646.86,1403.767,3.463,0.432,0.117872,639.532325,0.261,2.8408,0.8445,1
8,0.45,1552.468,1344.719,3.772,0.45,0.026196,353.929689,0.1537,3.2201,0.5746,1
5,0.85,1582.388,1396.305,4.338,0.269,0.381536,1306.256152,0.0471,4.6411,1.2406,0
5,0.213,1404.591,1282.418,3.344,0.217,0.000355,63.439674,-0.2896,6.4376,0.2957,0
6,0.375,1446.789,1311.594,3.956,0.257,0.012876,307.880382,1.208,7.6736,0.5714,0
8,0.356,1488.511,1325.673,3.524,0.236,0.014973,252.58046,1.1817,5.9931,0.5021,0
6,0.375,1451.312,1316.988,2.657,0.167,0.018611,331.580743,2.0683,8.2944,0.5809,0
6,0.428,1457.626,1322.973,3.384,0.144,0.032474,496.823318,2.0532,8.8675,0.6712,0
6,0.346,1389.154,1294.078,3.859,0.129,0.045282,443.805214,2.2639,12.3144,0.6262,0
10,0.341,1417.761,1295.636,3.553,0.211,0.015953,294.100679,1.4157,8.9466,0.5198,0
10,0.358,1421.806,1300.933,3.412,0.16,0.01325,327.630163,1.7314,8.8957,0.565,0
11,0.418,1606.85,1415.681,3.676,0.155,0.018856,372.59593,-0.0451,4.3185,0.6113,0
8,0.411,1448.02,1307.571,3.77,0.171,0.031785,400.681321,0.7816,6.3127,0.6091,0
8,0.507,1448.533,1309.934,2.99,0.157,0.049769,630.940825,1.1219,6.7508,0.7635,0
15,0.997,1766.101,1484.382,3.402,0.383,0.391784,1508.544951,0.2978,2.5208,1.2169,0
9,1.218,1849.527,1531.493,2.664,0.319,1.805214,2416.48566,0.0815,1.9809,1.4324,0
16,1.118,1885.535,1560.198,2.965,0.313,0.848338,1931.762914,0.3543,1.9237,1.297,0
12,0.884,1666.051,1409.722,3.043,0.416,0.458217,1204.21703,0.5698,2.8414,1.0875,0
11,0.912,1777.856,1490.745,3.253,0.373,0.407249,1116.276955,-0.0514,2.5469,1.0994,0
11,0.737,1623.945,1397.163,4.281,0.459,0.150112,739.627205,0.4873,3.5822,0.9591,0
11,0.655,1681.829,1411.685,4.579,0.55,0.00328,157.133049,0.1316,2.311,0.7793,0
14,0.749,1789.074,1488.167,4.531,0.597,0.006319,197.830057,-0.0516,2.1588,0.8788,0
12,0.875,1948.966,1607.387,4.776,0.63,0.005279,165.1512,-0.1691,1.8675,1.0006,0
16,0.527,1604.805,1364.523,4.437,0.562,0.002822,140.32044,-0.0367,2.6867,0.6334,0
18,0.648,1677.023,1408.632,4.68,0.611,0.006397,169.002713,-0.0558,2.4856,0.7686,0
18,0.451,1592.256,1356.493,4.544,0.609,0.00329,144.243613,0.1324,2.7287,0.5419,0
17,0.488,1599.285,1363.821,4.362,0.573,0.003251,157.788491,0.5153,2.8385,0.5964,0
15,0.496,1593.896,1356.512,4.453,0.57,0.004082,193.299171,0.2532,2.5368,0.5955,0
14,0.414,1624.925,1380.782,4.492,0.583,0.002327,136.926107,0.0982,2.6094,0.5105,0
20,0.376,1615.854,1379.805,4.584,0.62,0.002382,132.286003,-0.0926,2.9041,0.466,0
19,0.399,1582.642,1362.744,4.407,0.563,0.004168,152.512682,0.0785,3.2849,0.5059,0
19,0.539,1520.658,1320.043,4.619,0.563,0.009357,214.285525,-0.1091,3.2268,0.6498,0
8,0.685,1552.792,1361.377,3.909,0.382,0.082577,697.376825,1.1212,4.8113,0.9314,0
6,0.899,1708.738,1454.152,3.593,0.428,0.230748,874.031359,0.9655,3.202,1.1373,0
5,1.131,1654.837,1437.462,3.234,0.263,1.023922,1788.589173,1.4048,3.9248,1.5231,0
5,1.437,1701.942,1449.82,3.771,0.338,1.23498,1780.638842,1.3419,3.734,1.7939,0
4,1.409,1713.272,1463.448,2.184,0.278,2.531284,2484.934821,1.1606,3.1423,1.8066,0
5,1.324,1734.003,1474.893,3.192,0.297,1.0159,1627.92126,0.9322,2.8447,1.6686,0
7,1.103,1672.025,1438.12,3.678,0.348,0.866176,1630.864346,0.8863,3.7209,1.4444,0
4,1.383,1742.599,1498.064,3.566,0.309,1.380661,1947.437513,0.838,2.8209,1.8179,0
3,1.381,1764.978,1503.15,3.803,0.358,1.1304,1699.06432,0.9857,3.1193,1.7503,0
14,0.756,1525.395,1353.95,4.484,0.433,0.113874,669.194948,0.8494,5.5039,1.0916,0
4,1.034,1603.539,1419.866,3.926,0.319,0.772898,1481.199794,1.0826,4.8727,1.5252,0
5,1.658,1703.135,1457.116,3.109,0.263,3.419513,3067.582272,1.214,3.3261,2.1166,0
3,1.628,1731.623,1479.833,3.881,0.316,2.619694,2378.815135,1.4132,3.6997,2.0587,0
6,1.414,1719.555,1487.184,3.366,0.268,3.095514,2549.954129,1.3364,3.9196,1.8655,0
4,1.89,1852.481,1563.655,2.872,0.289,3.969857,3157.822463,0.8027,2.3218,2.2952,0
3,0.793,1493.486,1353.388,4.263,0.371,0.425133,1076.823018,2.1219,8.9651,1.2572,0
22,0.4,1572.291,1354.856,4.971,0.566,0.0078,215.005662,-0.0623,3.3429,0.5031,0
1,0.757,1398.294,1313.188,3.978,0.038,1.343733,2099.385773,1.7672,13.8682,1.5465,0
8,0.341,1452.173,1309.442,3.082,0.27,0.009202,245.234092,2.037,8.9382,0.4875,0
12,0.437,1532.754,1350.088,3.097,0.24,0.022514,352.939825,0.946,5.1172,0.6045,0
10,0.332,1480.382,1338.093,2.979,0.219,0.013402,288.057549,1.3785,7.4209,0.5245,0
7,0.348,1454.496,1322.813,3.819,0.177,0.023766,361.364141,0.7786,7.4866,0.5644,0
8,0.39,1443.757,1320.777,2.887,0.138,0.047518,480.70972,1.5861,7.906,0.6617,0
11,0.506,1508.01,1356.358,3.172,0.184,0.08563,708.559174,1.077,6.3553,0.7969,0
13,0.434,1443.341,1316.111,3.519,0.184,0.049715,546.126407,1.011,7.7975,0.7084,0
11,0.441,1453.959,1320.765,3.075,0.189,0.056503,517.113891,1.7543,8.1498,0.6986,0
9,0.512,1464.659,1315.253,2.887,0.186,0.041589,506.386724,1.6212,7.0401,0.739,0
11,0.855,1522.141,1338.069,4.542,0.268,0.198234,1011.042537,0.3856,4.3418,1.1623,0
10,0.479,1484.934,1323.205,3.516,0.274,0.034267,444.659589,1.5215,6.4399,0.667,0
8,0.327,1397.617,1280.127,4.052,0.3,0.005404,163.17326,1.2931,9.6897,0.447,0
10,0.438,1478.435,1310.323,2.933,0.158,0.009201,249.099219,0.889,5.1656,0.5728,0
6,0.375,1426.11,1292.309,4.029,0.221,0.009276,251.028081,1.5293,8.1985,0.5195,0
11,0.505,1504.322,1328.46,3.746,0.155,0.017399,355.247121,1.1523,5.4807,0.6785,0
10,0.41,1446.507,1314.862,3.59,0.173,0.017406,390.29849,1.3301,6.8026,0.6494,0
11,0.654,1524.665,1333.237,2.652,0.213,0.040601,526.72779,0.9577,4.4726,0.8473,0
11,0.481,1472.357,1327.729,2.972,0.263,0.055538,577.921047,1.8143,6.8235,0.7377,0
12,0.762,1517.608,1338.311,3.033,0.211,0.35296,1227.031777,0.5079,4.7018,1.0521,0
13,0.495,1469.656,1319.81,3.568,0.179,0.049683,525.498695,1.3746,6.3562,0.7255,0
11,0.399,1431.61,1308.032,2.884,0.18,0.044068,432.02501,2.2697,9.9275,0.634,0
10,0.379,1403.402,1297.345,2.661,0.178,0.025911,425.8451,2.5909,10.6285,0.6463,0
11,0.574,1476.957,1328.871,2.143,0.182,0.075554,745.263446,1.9012,7.2807,0.864,0
13,0.532,1519.751,1355.473,3.005,0.256,0.065177,636.473019,1.6958,6.4815,0.784,0
14,0.54,1508.592,1347.329,2.894,0.239,0.065039,633.537616,1.7767,6.6514,0.7931,0
9,0.471,1483.902,1340.577,2.283,0.2,0.059168,589.398993,2.1623,8.0038,0.7371,0
11,0.455,1490.761,1328.687,3.654,0.308,0.017347,379.867521,1.5187,6.7366,0.6434,0
8,0.33,1413.265,1290.118,4.04,0.27,0.006515,227.523048,1.6171,9.7347,0.4761,0
12,0.379,1455.407,1304.765,3.772,0.334,0.005384,236.455807,1.231,6.4377,0.5213,0
15,0.525,1530.328,1350.131,3.594,0.326,0.032711,453.013523,1.3095,5.2487,0.7265,0
10,0.355,1458.99,1328.332,2.906,0.232,0.013614,353.519224,2.2941,9.4782,0.5727,0
11,0.404,1461.236,1325.708,3.195,0.278,0.016572,405.400577,2.1645,8.5929,0.632,0
8,0.344,1442.163,1326.16,2.679,0.219,0.026737,383.3039,2.6067,10.6512,0.5954,0
8,0.331,1423.049,1312.009,2.843,0.207,0.017667,352.655834,2.58,10.6849,0.5757,0
9,0.38,1456.894,1326.046,3.084,0.237,0.023676,411.379404,2.1735,8.449,0.6154,0
9,0.352,1455.105,1330.412,2.854,0.224,0.041238,386.832529,2.2844,9.0877,0.5912,0
9,0.383,1451.061,1320.812,2.989,0.25,0.0156,413.13173,2.1979,8.4212,0.6177,0
9,0.333,1455.482,1333.943,3.053,0.254,0.027128,352.028694,2.4771,9.8495,0.5659,0
11,0.409,1480.394,1328.954,2.983,0.278,0.021998,363.720284,1.8876,7.2935,0.6059,0
9,0.4,1458.836,1320.494,3.203,0.298,0.034501,387.719488,1.7819,7.4939,0.6201,0
8,0.354,1458.441,1322.804,2.825,0.25,0.022836,333.929444,2.1347,8.6607,0.5539,0
11,0.362,1464.006,1325.657,3.273,0.265,0.014062,341.473454,2.0212,7.688,0.5646,0
9,0.353,1466.682,1331.975,2.498,0.246,0.021594,344.791099,2.4627,9.6517,0.5605,0
9,0.327,1440.375,1317.68,2.989,0.275,0.018831,309.639748,2.3791,9.647,0.5386,0
9,0.322,1454.01,1329.429,2.958,0.249,0.016307,308.240943,2.3664,9.5969,0.5368,0
8,0.315,1440.329,1321.535,2.553,0.216,0.015498,305.458293,2.5244,10.1609,0.5337,0
23,0.129,1493.396,1317.98,3.567,0.915,0.00009,25.164124,0.8202,4.686,0.1701,0
15,0.133,1542.985,1344.625,3.63,0.793,0.000128,31.431874,0.8406,3.9613,0.173,0
15,0.124,1515.634,1329.352,3.566,0.647,0.00008,24.169365,0.7883,4.6933,0.1617,0
18,0.137,1513.28,1330.953,3.497,0.771,0.000139,33.232945,1.0451,5.176,0.1808,0
23,0.134,1524.024,1338.445,3.693,0.849,0.000134,30.748606,0.7162,4.7825,0.1782,0
18,0.129,1465.151,1308.035,3.211,0.791,0.000084,24.964867,1.6073,7.5215,0.1721,0
22,0.135,1532.587,1342.354,3.775,0.749,0.000136,31.379789,1.0142,4.929,0.1771,0
16,0.134,1508.208,1328.012,3.494,0.84,0.000145,29.857798,0.9991,4.9938,0.1771,0
19,0.152,1540.006,1344.526,3.587,0.787,0.000172,37.68752,0.8877,4.3322,0.1989,0
13,0.129,1472.669,1313.975,3.43,0.813,0.000087,27.605332,1.4047,6.652,0.1763,0
12,0.13,1509.886,1326.639,3.361,0.798,0.000074,24.293471,1.2008,4.9898,0.1692,0
11,0.127,1462.9,1310.454,3.378,0.732,0.000103,26.837811,1.5859,6.9504,0.175,0
10,0.123,1463.84,1311.608,3.131,0.743,0.000065,21.079683,1.9035,8.3108,0.1684,0
9,0.128,1490.334,1318.331,3.089,0.767,0.000068,24.479548,1.318,5.543,0.1683,0
21,0.148,1528.795,1339.063,3.487,0.891,0.000145,36.023094,0.9431,4.6092,0.1959,0
14,0.133,1500.735,1322.367,3.653,0.782,0.000112,28.330417,1.1089,4.8612,0.174,0
13,0.133,1519.066,1335.663,3.367,0.704,0.000159,33.973419,1.1194,5.4147,0.1773,0
23,0.145,1501.484,1320.551,3.729,0.846,0.000161,33.731732,0.873,4.4692,0.1871,0
18,0.134,1476.535,1313.735,3.303,0.882,0.000087,26.596416,1.574,6.947,0.178,0
11,0.132,1488.354,1317.298,3.509,0.791,0.000067,22.785612,1.3852,6.0699,0.1723,0
14,0.132,1502.919,1321.617,3.407,0.777,0.000077,26.51799,1.0334,5.0833,0.1702,0
11,0.127,1499.353,1323.011,3.414,0.712,0.000077,24.495154,1.2962,5.5305,0.1667,0
10,0.129,1516.283,1334.808,3.265,0.713,0.000096,24.993684,1.2171,5.2833,0.1711,0
11,0.137,1503.28,1322.854,3.56,0.749,0.00012,28.592493,1.1617,5.1876,0.1772,0
14,0.13,1508.298,1327.456,3.347,0.792,0.00008,24.122575,1.206,5.1885,0.1699,0
13,0.131,1487.484,1318.075,3.327,0.782,0.000154,30.59703,1.3016,5.809,0.1749,0
13,0.137,1526.198,1332.413,3.543,0.677,0.000078,24.768513,1.1164,4.5974,0.1737,0
14,0.128,1496.208,1320.121,3.401,0.711,0.000123,26.609963,1.2454,5.7765,0.1667,0
16,0.135,1492.659,1315.862,3.496,0.702,0.000116,28.611891,1.0771,5.0648,0.173,0
12,0.124,1516.092,1327.617,3.828,0.684,0.000098,26.177698,0.9288,4.7462,0.1576,0
13,0.13,1513.126,1325.578,3.317,0.698,0.000083,23.314355,1.1861,5.0451,0.1646,0
10,0.132,1507.471,1324.707,3.101,0.684,0.000057,23.195519,1.47,6.1004,0.1684,0
9,0.13,1502.678,1319.394,3.233,0.686,0.000076,21.624097,1.2681,5.1409,0.164,0
10,0.135,1529.54,1334.352,3.71,0.673,0.000124,28.321122,1.036,4.5881,0.1712,0
14,0.138,1548.982,1344.7,3.407,0.659,0.00011,27.76769,1.0048,4.2082,0.175,0
19,0.138,1527.322,1332.735,3.906,0.686,0.000132,31.387085,0.5485,4.338,0.1758,0
15,0.126,1493.51,1318.442,3.723,0.787,0.000086,24.075743,1.1234,5.14,0.1642,0
22,0.142,1509.609,1320.241,3.316,0.761,0.000102,25.703597,1.1344,5.0064,0.175,0
20,0.142,1527.044,1332.37,3.321,0.735,0.000097,27.469181,1.1191,5.2274,0.1779,0
20,0.143,1540.125,1336.113,3.77,0.748,0.00014,31.471105,0.9063,4.4438,0.1767,0
19,0.135,1556.04,1351.178,3.628,0.798,0.000096,29.690526,0.9147,4.5139,0.1726,0
17,0.138,1517.619,1321.928,3.608,0.774,0.000087,23.792633,0.8311,4.1677,0.1685,0
27,0.161,1537.772,1340.274,3.801,0.875,0.000145,37.752407,0.8337,4.2619,0.2074,0
17,0.143,1540.254,1341.925,3.532,0.742,0.000111,32.107238,0.9397,4.4823,0.1824,0
16,0.131,1464.817,1303.893,3.516,0.747,0.000093,23.76134,1.4258,6.4079,0.1696,0
19,0.144,1515.187,1327.943,3.644,0.79,0.000117,28.10708,1.0707,4.9028,0.1834,0
16,0.134,1490.521,1318.932,3.378,0.83,0.000072,24.26317,1.5917,6.7276,0.1746,0
12,0.134,1467.262,1303.03,3.331,0.71,0.000091,24.266198,1.3196,5.9342,0.17,0
12,0.145,1523.325,1333.105,3.565,0.686,0.000142,29.752106,1.1245,5.1547,0.1842,0
10,0.14,1495.757,1320.687,3.127,0.677,0.0001,27.706356,1.6262,6.8121,0.1801,0
12,0.147,1506.759,1320.991,3.605,0.685,0.000098,28.175546,1.1544,5.0861,0.1847,0
16,0.137,1516.506,1331.051,3.567,0.78,0.000124,31.969338,1.0572,5.0898,0.1789,0
16,0.135,1516.547,1326.63,3.541,0.718,0.000078,26.233896,1.2079,5.0688,0.1702,0
17,0.132,1516.004,1324.657,3.421,0.719,0.000076,22.814608,1.067,4.8737,0.164,0
18,0.141,1513.828,1327.543,3.423,0.651,0.000091,26.801819,1.2728,5.4151,0.1791,0
8,0.132,1498.063,1316.617,3.387,0.656,0.000075,23.598796,1.329,5.5425,0.1659,0
13,0.131,1493.642,1313.457,3.432,0.667,0.000071,20.833213,1.2858,5.5001,0.1631,0
10,0.141,1511.563,1324.293,3.565,0.642,0.000092,26.942493,1.1517,5.0545,0.1778,0
10,0.136,1518.355,1327.763,3.404,0.639,0.000146,28.36128,1.0722,4.8531,0.1727,0
15,0.14,1494.992,1317.22,3.594,0.697,0.000103,27.258603,1.2111,5.5442,0.1772,0
20,0.122,1498.851,1322.895,3.629,0.785,0.000098,25.35241,0.8943,5.8599,0.16,0
20,0.14,1485.454,1310.711,3.44,0.76,0.000088,25.565613,1.1473,5.3079,0.1754,0
15,0.128,1481.657,1314,3.209,0.68,0.00006,22.931972,1.5888,7.1908,0.1656,0
21,0.126,1475.616,1307.495,3.492,0.768,0.000071,21.710663,1.2069,5.9797,0.1596,0
13,0.133,1500.071,1318.657,3.608,0.695,0.00008,25.165645,1.0771,4.9523,0.1696,0
18,0.123,1484.877,1316.684,3.371,0.749,0.000055,21.22668,1.5821,7.1222,0.1603,0
19,0.129,1471.109,1305.21,3.488,0.753,0.000069,20.630579,1.3718,6.5281,0.1626,0
15,0.137,1503.12,1323.698,3.52,0.687,0.000095,25.621033,1.3197,5.8534,0.1764,0
23,0.133,1505.107,1320.297,3.703,0.725,0.000127,26.902549,0.6755,4.3374,0.1689,0
16,0.129,1466.965,1307.987,3.482,0.831,0.000084,22.324409,1.6874,7.4135,0.1706,0
19,0.139,1480.294,1312.764,3.667,0.772,0.000097,27.22545,1.3419,6.2365,0.1796,0
20,0.138,1488.708,1317.907,3.579,0.771,0.000118,30.300852,1.3119,5.9427,0.1814,0
22,0.139,1492.291,1317.071,3.22,0.81,0.000082,27.010633,1.4922,6.7401,0.1774,0
14,0.127,1476.98,1310.465,3.82,0.738,0.000066,21.149298,1.4039,6.5115,0.1633,0
14,0.132,1481.738,1312.032,3.41,0.838,0.000067,20.78126,1.5127,6.7778,0.1693,0
19,0.146,1488.834,1318.755,3.806,0.799,0.000109,30.678054,1.3787,6.234,0.1915,0
15,0.125,1514.419,1327.956,3.172,0.824,0.000056,19.803126,1.3048,5.3803,0.1603,0
17,0.146,1469.57,1308.176,3.556,0.74,0.000104,31.737815,1.4442,6.7833,0.1906,0
16,0.143,1518.343,1329.762,3.665,0.746,0.000124,30.723727,1.0957,5.0615,0.1824,0
19,0.133,1466.06,1305.875,3.736,0.739,0.00013,27.378213,1.285,6.2705,0.1748,0
12,0.127,1453.66,1303.102,3.242,0.65,0.000082,27.438297,1.6135,7.5226,0.1713,0
9,0.126,1485.406,1312.907,3.58,0.65,0.000061,19.450368,1.384,6.164,0.1598,0
14,0.131,1484.023,1314.887,3.42,0.657,0.00007,23.845517,1.6681,7.2487,0.1691,0
16,0.129,1487.284,1312.728,3.591,0.724,0.00006,20.652531,1.1821,5.6216,0.163,0
14,0.134,1484.096,1316.953,3.377,0.71,0.000084,26.22758,1.7053,7.4834,0.1754,0
19,0.131,1491.037,1311.944,3.504,0.727,0.000071,20.635927,1.1444,5.2342,0.1632,0
14,0.126,1490.887,1318.911,3.356,0.706,0.000073,22.398922,1.4107,6.1421,0.1646,0
9,0.106,1471.242,1307.427,3.405,0.725,0.000036,14.456291,1.515,6.9559,0.1366,0
8,0.123,1474.394,1312.086,3.531,0.719,0.000052,21.593814,1.7125,7.522,0.1612,0
10,0.121,1473.375,1306.274,3.431,0.697,0.000058,18.456754,1.3363,6.1297,0.1525,0
12,0.124,1498.69,1324.253,3.408,0.686,0.000059,21.88744,1.6085,6.954,0.1616,0
13,0.131,1499.395,1317.205,3.497,0.732,0.000078,23.027028,1.0699,4.9277,0.165,0
21,0.13,1484.817,1320.758,3.693,0.732,0.000109,31.678603,1.1941,6.4521,0.1768,0
21,0.124,1519.188,1324.236,3.533,0.807,0.000045,18.394831,0.9687,4.3223,0.1525,0
19,0.128,1498.411,1319.708,3.577,0.749,0.000074,23.624534,1.1998,5.6499,0.1637,0
25,0.118,1471.738,1310.369,3.262,0.705,0.000061,20.476992,1.7116,7.8553,0.1544,0
17,0.119,1476.683,1306.931,3.402,0.706,0.000041,16.96861,1.2953,6.2006,0.1487,0
12,0.121,1475.665,1312.483,3.368,0.681,0.000062,21.823826,1.5745,7.3912,0.1592,0
16,0.122,1491.278,1312.973,3.363,0.68,0.000048,17.206168,1.193,5.6072,0.1513,0
16,0.127,1485.108,1315.893,3.695,0.684,0.000087,24.119719,1.4153,6.6289,0.1645,0
16,0.13,1501.042,1317.024,3.463,0.686,0.000121,26.212951,1.1573,5.3327,0.162,0
19,0.133,1492.277,1316.488,3.418,0.669,0.000083,24.067286,1.3254,5.8752,0.1688,0
10,0.118,1476.277,1307.69,3.222,0.75,0.000043,17.235488,1.5385,7.0541,0.1484,0
23,0.141,1525.715,1331.157,3.918,0.736,0.000131,31.649275,0.5472,4.2749,0.1778,0
13,0.106,1447.071,1300.956,3.238,0.707,0.000044,17.074488,1.8261,8.5412,0.1429,0
29,0.13,1472.196,1307.801,3.586,0.865,0.000072,27.047114,1.1376,5.7928,0.1697,0
27,0.116,1458.791,1300.16,3.58,0.955,0.000039,18.128234,1.196,6.3211,0.1486,0
